2018-11-02 17:44:31,"b'When you are so bored on the airplane, entertainment yourself and make a laugh... #airlines #unitedairlines\xe2\x80\xa6 https://t.co/BTjQvEs1Gu'"
2018-11-02 17:39:53,b'WHY? WE LIVE IN A TECHNOLOGICAL WORLD @united \xe2\x80\x94 WHY CAN\xe2\x80\x99T AN IMAGE BE TAKEN TO CONFIRM THAT MY BAG HAS BEEN FOUND\xe2\x80\xa6 https://t.co/1oNkcUgeqp'
2018-11-02 17:36:19,b'Only 12 #tweets from @United &amp; not one has been helpful about my missing luggage! They have been giving the same re\xe2\x80\xa6 https://t.co/2E1MgCUmgN'
2018-11-02 17:25:58,"b'#UNITEDAIRLINES RUINED MY 09 DAYS #VACATION IN MEXICO \xf0\x9f\x87\xb2\xf0\x9f\x87\xbd BY LOSING MY LUGGAGE, I AM CURRENTLY ON DAY THREE @united\xe2\x80\xa6 https://t.co/TATCNIXzjy'"
2018-11-02 17:19:57,b'RT @kkayyppee: @united #UnitedAirlines \xe2\x80\x94 the #DESCRIPTION of my #luggage: \na large black wheeled luggage with a thick lavender purple croch\xe2\x80\xa6'
2018-11-02 17:18:52,b'I gave a detailed description of my luggage \xe2\x80\x94 please refer back to previous #tweets @United! #UnitedAirlines. https://t.co/ZtL766nQuq'
2018-11-02 17:17:57,b'I HAVE BEEN TOLD THIS EVERY SINGLE DAY &amp; EVERY SINGLE DAY I DO NOT HAVE MY THINGS @united \xe2\x80\x94 PLEASE FIND MY LUGGAGE\xe2\x80\xa6 https://t.co/a8wyvN4Lyr'
2018-11-02 17:15:46,b'I HAVE GIVEN MORE THAN ENOUGH DETAILED INFORMATION TO INDICATE THE #LUGGAGE @united; PLEASE SEND IMAGE OF THE\xe2\x80\xa6 https://t.co/EsszHqGdtE'
2018-11-02 17:01:56,b'Any #passengers flying @united \xf0\x9f\x9a\xa8#WARNING: PLEASE \xe2\x9c\x94\xef\xb8\x8f CHECK your luggage/bag tags \xf0\x9f\x8f\xb7 sticker to make sure it\xe2\x80\x99s in YOUR\xe2\x80\xa6 https://t.co/FBaIreHkpH'
2018-11-02 16:56:34,b'My new BFF!!! Lol #coffeelove #veracruzcoffee #unitedairlines viceroyloscabos #mexico #tacolove #mezcal #loscabos\xe2\x80\xa6 https://t.co/syXvUk5ha7'
2018-11-02 16:54:10,b'PLEASE FIND MY LUGGAGE #UnitedAirlines @united \xe2\x80\x94 it has been 03 days without anything! https://t.co/O7rivDUL2A'
2018-11-02 16:52:22,b'RT @kkayyppee: I have patiently waited 03 days for my lost luggage \xe2\x80\x94 I am sorry that I even have to go on #Twitter before I even get any ac\xe2\x80\xa6'
2018-11-02 16:52:20,"b'RT @kkayyppee: It took 4 of your customers, including me practically 24 hours to get from #PHL #UA1087 to #MEX Mexico \xf0\x9f\x87\xb2\xf0\x9f\x87\xbd City @united #Unit\xe2\x80\xa6'"
2018-11-02 16:51:22,b'If my luggage has been found \xe2\x80\x94 I would like an #IMAGE of my #LOSTLUGGAGE via #Twitter/#DM for peace of mind. \nIt ha\xe2\x80\xa6 https://t.co/42ybU7S4Tm'
2018-11-02 16:45:45,b'I have patiently waited 03 days for my lost luggage \xe2\x80\x94 I am sorry that I even have to go on #Twitter before I even g\xe2\x80\xa6 https://t.co/3loVT1sYz1'
2018-11-02 16:43:31,"b'It took 4 of your customers, including me practically 24 hours to get from #PHL #UA1087 to #MEX Mexico \xf0\x9f\x87\xb2\xf0\x9f\x87\xbd City\xe2\x80\xa6 https://t.co/4IM00T3JJU'"
2018-11-02 16:38:15,b'Where is #UA1089 #Flight that your #CustomerRepresentative @united #UnitedAirlines said YESTERDAY that the luggage\xe2\x80\xa6 https://t.co/r62Heiq7lC'
2018-11-02 16:37:50,"b'RT @kkayyppee: I was on many ongoing delayed flights @united #UnitedAirlines starting frm #PHL that was supposed to leave @08:20AM on Weds,\xe2\x80\xa6'"
2018-11-02 16:36:01,"b'I finally arrived to the Mexico City @01AM Thurs, November 1st, 2018 without my #luggage \xe2\x80\x94 I have been told on ever\xe2\x80\xa6 https://t.co/1CB6PKAzfN'"
2018-11-02 16:34:24,"b'RT @starkdaily: Unbelievable security line at #Unitedairlines Newark Airport! And no Premier or TSA Access. Since United moved to Newark,\xe2\x80\xa6'"
2018-11-02 16:32:46,b'I was on many ongoing delayed flights @united #UnitedAirlines starting frm #PHL that was supposed to leave @08:20AM\xe2\x80\xa6 https://t.co/3Sj0XsHEsI'
2018-11-02 16:30:59,b'I just #tweeted the description of the luggage \xe2\x80\x94 please refer back to my previous #tweets #posts @united\xe2\x80\xa6 https://t.co/OssxmnHpr7'
2018-11-02 16:07:19,b'@United #UnitedAirlines \xe2\x80\x94 where is my luggage? #WhereIsMyLuggage #LostBag #LostLuggage #Airlines #United\xe2\x80\xa6 https://t.co/aadMRE6mtU'
2018-11-02 16:05:11,b'I\xe2\x80\x99m in a foreign place @united \xe2\x80\x94 no where close to home which is #Philadelphia!\nPLEASE LOCATE MY LUGGAGE\xe2\x80\xa6 https://t.co/eABXjY0Dg9'
2018-11-02 15:54:41,b'HOW MUCH LONGER DO I HAVE TO WAIT @united #UnitedAirlines? \n\nHAVE YOU BEEN WITHOUT YOUR GODDAMN THINGS? \n\nIT\xe2\x80\x99S FUCK\xe2\x80\xa6 https://t.co/kiuBkYPtp3'
2018-11-02 15:52:28,b'@united I have been told on every other @united #CustomerService \xe2\x98\x8e\xef\xb8\x8f #PHONECALL that it\xe2\x80\x99s in @IAH #airport \xe2\x80\x94 if the\xe2\x80\xa6 https://t.co/zxB5WAsudq'
2018-11-02 15:48:22,b'@united #UnitedAirlines \xe2\x80\x94 the #DESCRIPTION of my #luggage: \na large black wheeled luggage with a thick lavender pur\xe2\x80\xa6 https://t.co/js3EBeISHr'
2018-11-02 15:37:02,b'My luggage that was wrongfully tagged at the @PHLAirport under another #UnitedAirlines customer\xe2\x80\x99s named \xe2\x80\x9cJose Foger\xe2\x80\xa6 https://t.co/TJGH8A3Ahw'
2018-11-02 15:32:49,b'#UnitedAirlines @united \xe2\x80\x94 this has been the most disappointing &amp; by far the most frustrating flight.\nBeginning with\xe2\x80\xa6 https://t.co/VQMp7CjDPE'
2018-11-02 15:29:29,"b'#UnitedAirlines @united, I have had the flight &amp; customer service from Hell!\nI have been without my luggage &amp; my th\xe2\x80\xa6 https://t.co/zjzLdxxHBZ'"
2018-11-02 15:15:16,b'@United gives 6 shitty options for tv shows in their app. Each time I fly they take more and more shows away. There\xe2\x80\xa6 https://t.co/cALKrxAWvJ'
2018-11-02 15:12:21,b'RT @UnitedFlyerHD: United B777-200ER (N77019) parked in front of a B763 at the Houston IAH old C-north Terminal.  \n#avgeek #Boeing #boeing7\xe2\x80\xa6'
2018-11-02 14:11:56,b'#unitedAIRLINES @EWRairport turn the air on in terminal C- it doesn\xe2\x80\x99t matter that it\xe2\x80\x99s November - it\xe2\x80\x99s NJ. Its swel\xe2\x80\xa6 https://t.co/n59tljXWU4'
2018-11-02 14:01:55,b'RT @BhatkhalkarA: #UnitedAirlines has introduced Boeing 777-300ER aircraft on its #Mumbai - #NewYork / #Newark route. The airline has serve\xe2\x80\xa6'
2018-11-02 13:48:58,"b'RT @starkdaily: Unbelievable security line at #Unitedairlines Newark Airport! And no Premier or TSA Access. Since United moved to Newark,\xe2\x80\xa6'"
2018-11-02 13:14:29,b'RT @BhatkhalkarA: #UnitedAirlines has introduced Boeing 777-300ER aircraft on its #Mumbai - #NewYork / #Newark route. The airline has serve\xe2\x80\xa6'
2018-11-02 12:51:56,b'Put me in Coach #unitedairlines #portraitphotography #streetphotography #leicacamera #leicadiscovery #leicagram #\xf0\x9f\x94\xb4\xf0\x9f\x93\xb7\xe2\x80\xa6 https://t.co/UUheG0uRRk'
2018-11-02 11:55:55,"b'RT @alifesjourneys: Sun, clouds and wing as seen through the shaded window of a United operated Boeing 787-900 while flying over the Pacifi\xe2\x80\xa6'"
2018-11-02 11:55:40,"b'RT @alifesjourneys: Sun, clouds and wing as seen through the shaded window of a United operated Boeing 787-900 while flying over the Pacifi\xe2\x80\xa6'"
2018-11-02 11:40:52,"b'Sun, clouds and wing as seen through the shaded window of a United operated Boeing 787-900 while flying over the Pa\xe2\x80\xa6 https://t.co/HYBco1iPd2'"
2018-11-02 11:35:23,b'RT @BhatkhalkarA: #UnitedAirlines has introduced Boeing 777-300ER aircraft on its #Mumbai - #NewYork / #Newark route. The airline has serve\xe2\x80\xa6'
2018-11-02 10:58:48,b'#unitedairlinesreservations #unitedairlinesofficialsite #unitedairlines\nUnited Airlines: Are you looking for united\xe2\x80\xa6 https://t.co/z3hrkvkYxC'
2018-11-02 10:05:18,b'RT @BhatkhalkarA: #UnitedAirlines has introduced Boeing 777-300ER aircraft on its #Mumbai - #NewYork / #Newark route. The airline has serve\xe2\x80\xa6'
2018-11-02 09:54:04,b'RT @pl_collection: #anticipate  COMING SOON ....\n#fever\xf0\x9f\x98\xb7 #wizkidfever #capsulewardrobe #fashioncap #davido #election #tiwasavage #cardibedi\xe2\x80\xa6'
2018-11-02 09:18:59,b'RT @UnitedFlyerHD: United B777-200ER (N77019) parked in front of a B763 at the Houston IAH old C-north Terminal.  \n#avgeek #Boeing #boeing7\xe2\x80\xa6'
2018-11-02 09:17:34,b'RT @BhatkhalkarA: #UnitedAirlines has introduced Boeing 777-300ER aircraft on its #Mumbai - #NewYork / #Newark route. The airline has serve\xe2\x80\xa6'
2018-11-02 09:17:01,b'RT @UnitedFlyerHD: United B777-200ER (N77019) parked in front of a B763 at the Houston IAH old C-north Terminal.  \n#avgeek #Boeing #boeing7\xe2\x80\xa6'
2018-11-02 09:13:56,b'RT @UnitedFlyerHD: United B777-200ER (N77019) parked in front of a B763 at the Houston IAH old C-north Terminal.  \n#avgeek #Boeing #boeing7\xe2\x80\xa6'
2018-11-02 08:56:52,b'RT @BhatkhalkarA: #UnitedAirlines has introduced Boeing 777-300ER aircraft on its #Mumbai - #NewYork / #Newark route. The airline has serve\xe2\x80\xa6'
2018-11-02 08:14:28,b'RT @BhatkhalkarA: #UnitedAirlines has introduced Boeing 777-300ER aircraft on its #Mumbai - #NewYork / #Newark route. The airline has serve\xe2\x80\xa6'
2018-11-02 08:13:20,b'#UnitedAirlines has introduced Boeing 777-300ER aircraft on its #Mumbai - #NewYork / #Newark route. The airline has\xe2\x80\xa6 https://t.co/T7rQnHQadM'
2018-11-02 07:31:29,b'\xe2\x9d\xa4\xef\xb8\x8fThank you very much @eric_onboard for sharing this picture with us. Would love to fly with you \xe2\x9c\x88\xef\xb8\x8f #cabincrew\xe2\x80\xa6 https://t.co/8fyPaCyjda'
2018-11-02 04:42:25,b'#UnitedAirlines does not stop to surprise its passengers! https://t.co/8V4kH4EtgU'
2018-11-02 03:37:18,b'2018 Best Loyalty Program Titan Award #unitedairlines #loyalty #frequentflyer @united https://t.co/O24WDmgUeQ'
2018-11-02 03:27:21,b'#UnitedAirlines stop punishing people for being tall. #tallpeopleproblems https://t.co/hTiJoivke9'
2018-11-02 02:06:22,b'The people working the security line blame #UnitedAIRLINES for this line. @united says it is the airport/TSA\xe2\x80\x99s faul\xe2\x80\xa6 https://t.co/yhk03BytdN'
2018-11-02 01:59:55,b'IND to OHare &amp; last stop LAX! #unitedairlines https://t.co/0ypxreOXm3'
2018-11-02 01:58:55,b'Unbelievable security line at #Unitedairlines Newark Airport! And no Premier or TSA Access. Since United moved to N\xe2\x80\xa6 https://t.co/ebRf2E6xF0'
2018-11-02 01:53:10,b'United B777-200ER (N77019) parked in front of a B763 at the Houston IAH old C-north Terminal.  \n#avgeek #Boeing\xe2\x80\xa6 https://t.co/TzXhuYdjRa'
2018-11-02 01:48:29,b'Thank you @united for a safe and wonderful first flight for our 2 month old traveler!  An amazing flight crew On UA\xe2\x80\xa6 https://t.co/MiWTgvb8zD'
2018-11-02 01:11:02,b'@united are all your flights delayed?\nThird time in a row.... #unitedAIRLINES #delayed #ewr'
2018-11-02 00:51:46,b'Great visit today with our Business Partner. Very excited for #UnitedAirlines to start service to @visitmammoth air\xe2\x80\xa6 https://t.co/LqJBBFG1s2'
2018-11-01 23:50:46,b'RT @NeilRetail: United Airlines is pleased to announce its new head of customer service. #unitedAIRLINES #flight3411 @united https://t.co/Q\xe2\x80\xa6'
2018-11-01 23:22:04,b'RT @UnitedFlyerHD: United A320 (N477UA) banking right on final approach into New York LGA\n#avgeek #airbus #airbus320 #wingseatwednesday #wi\xe2\x80\xa6'
2018-11-01 23:03:50,b'Leaving Austin for #morrobayca #slocal #360magazine #unitedairlines UA5890 https://t.co/c5jAdgrolF https://t.co/dbaZzTjfYz'
2018-11-01 22:57:56,b'Leaving Austin for #morrobayca #slocal #360magazine #unitedairlines UA5890 @ Austin-Bergstrom International Airport https://t.co/efB2GxSBTi'
2018-11-01 22:21:25,b'Be careful #unitedAIRLINES. https://t.co/J5bWJe6qGB'
2018-11-01 21:19:32,b'#anticipate  COMING SOON ....\n#fever\xf0\x9f\x98\xb7 #wizkidfever #capsulewardrobe #fashioncap #davido #election #tiwasavage\xe2\x80\xa6 https://t.co/zyVFGLhuPL'
2018-11-01 21:17:19,b'Thank you again @united for the cocktail event of the inaugural flight #UA115 from San Francisco to #Tahiti !\xe2\x80\xa6 https://t.co/OIeYApBNmg'
2018-11-01 19:34:02,b'Current mood. About to board my second 6 hour flight of the day. \n#hawaiiorbust #hawaii #unitedairlines\xe2\x80\xa6 https://t.co/2BIBdkFPev'
2018-11-01 19:15:07,b'RT @BravenBoyd: \xf0\x9f\x9b\xa91st Sergeant Pilot Braven Boyd @ your service\xf0\x9f\x91\xa8\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x9c\x88\xef\xb8\x8f Thank you @united airlines for an awesome experience in the cockpit &amp; g\xe2\x80\xa6'
2018-11-01 18:44:14,b'United Airlines Will Serve Tahiti Year Around https://t.co/X13GSPKYos #UnitedAirlines #PPT #SFO'
2018-11-01 18:42:44,b'RT @UnitedFlyerHD: United A320 (N477UA) banking right on final approach into New York LGA\n#avgeek #airbus #airbus320 #wingseatwednesday #wi\xe2\x80\xa6'
2018-11-01 18:34:34,b'So after a long painful experience with the attack dogs w/#unitedAIRLINES  and an even more painful drawn out priva\xe2\x80\xa6 https://t.co/xpkY33QVbp'
2018-11-01 17:46:25,b'I have to definitely rethink flighting #UnitedAirlines ever again... big inconvenience....Hugh... with only an \xe2\x80\x9cI\xe2\x80\x99m\xe2\x80\xa6 https://t.co/IPoZwhX2U9'
2018-11-01 17:12:07,"b'RT @tachain6: Amazing last news from our potential partner - #UnitedAirlines Great video, guys.   #tachain #adnet #transportal #tmarq #Unit\xe2\x80\xa6'"
2018-11-01 17:11:20,b'United comes through for the win! Thanks y\xe2\x80\x99all for standing with me! #unitedairlines #americanexpress #grateful\xe2\x80\xa6 https://t.co/yvpm0ccUPa'
2018-11-01 16:14:28,b'#united snafu can\xe2\x80\x99t even fix a maintenance issue overnight in Denver what a bunch of clowns flt 1974 come on #Oscar Munoz #unitedairlines'
2018-11-01 15:51:48,b'@united please help!!! #unitedairlines #united #premiergold #staralliance #staralliancegold @staralliance #nothappy #unfair #ownup'
2018-11-01 15:07:11,"b'A very important reminder to their ground crew to ""wear ear protection."" Great work, #UnitedAirlines! https://t.co/n0dy9EW9Hh'"
2018-11-01 14:31:02,b'RT @UnitedFlyerHD: United A320 (N477UA) banking right on final approach into New York LGA\n#avgeek #airbus #airbus320 #wingseatwednesday #wi\xe2\x80\xa6'
2018-11-01 12:06:02,b'Video: Travel Blogger @SaucepanKids Debbie Woodward shows us Chicago for Families and Kids. Bringing us the best Ch\xe2\x80\xa6 https://t.co/D7s7eLvQvd'
2018-11-01 12:04:56,"b'Hey @united, don\xe2\x80\x99t lie about flight status. Still at @fly2ohare and I overheard pilot asking ground crew for bags 1\xe2\x80\xa6 https://t.co/gdCKWWvPLt'"
2018-11-01 04:41:15,"b'If your airplane TV screen is gonna freeze up, please let it freeze on Charles Nelson Reilly. #charlesnelsonreilly\xe2\x80\xa6 https://t.co/fHwqpuugqD'"
2018-11-01 03:58:42,b'Hana vip lounge in Lima airport the worst vip lounge I have ever experienced overcrowded 40 min wait to get in nois\xe2\x80\xa6 https://t.co/lMKsIyQYV4'
2018-11-01 03:58:04,b'RT @UnitedFlyerHD: United A320 (N477UA) banking right on final approach into New York LGA\n#avgeek #airbus #airbus320 #wingseatwednesday #wi\xe2\x80\xa6'
2018-11-01 03:25:14,"b""Jets are nice but I'll take the old school biplane.\n#unitedairlines #denver #denverinternationalairport #travel\xe2\x80\xa6 https://t.co/gKFIHo7vGn"""
2018-11-01 01:55:19,b'We are United! #unitedairlines #ewrmaintence #nasdaq #beingunited #weareunited #uafly Thank you Oscar! For the pict\xe2\x80\xa6 https://t.co/S3PbXpzush'
2018-11-01 01:30:12,b'RT @UnitedFlyerHD: United A320 (N477UA) banking right on final approach into New York LGA\n#avgeek #airbus #airbus320 #wingseatwednesday #wi\xe2\x80\xa6'
2018-11-01 01:27:39,b'RT @UnitedFlyerHD: United A320 (N477UA) banking right on final approach into New York LGA\n#avgeek #airbus #airbus320 #wingseatwednesday #wi\xe2\x80\xa6'
2018-11-01 01:01:44,b'RT @UnitedFlyerHD: United A320 (N477UA) banking right on final approach into New York LGA\n#avgeek #airbus #airbus320 #wingseatwednesday #wi\xe2\x80\xa6'
2018-11-01 00:54:34,b'RT @UnitedFlyerHD: United A320 (N477UA) banking right on final approach into New York LGA\n#avgeek #airbus #airbus320 #wingseatwednesday #wi\xe2\x80\xa6'
2018-11-01 00:46:40,b'United A320 (N477UA) banking right on final approach into New York LGA\n#avgeek #airbus #airbus320\xe2\x80\xa6 https://t.co/2vidI0RAbR'
2018-10-31 23:56:19,b'#UnitedAirlines\nOffers a great price on a flight from coast to coast.\nUnfortunately the only thing you can bring on\xe2\x80\xa6 https://t.co/slm27uSwNW'
2018-10-31 23:19:16,"b""RT @nashat_hj: #UnitedAirlines Passengers, here are some useful tricks whenever you're being dragged out of a plane \xf0\x9f\x98\x80\xf0\x9f\x91\x8d https://t.co/OxGI08h\xe2\x80\xa6"""
2018-10-31 21:09:02,"b'RT @rogerdooley: Got to love menu dining in an airport lounge, particularly when they are pouring The Prisoner... #EWR #unitedairlines http\xe2\x80\xa6'"
2018-10-31 21:07:53,"b'Got to love menu dining in an airport lounge, particularly when they are pouring The Prisoner... #EWR\xe2\x80\xa6 https://t.co/33SuXJjYS8'"
2018-10-31 20:53:07,b'RT @UnitedFlyerHD: United B737 Max 9 (N27503) decelerates on Houston IAH 8R\n(1/10 sec shutter speed)\n#avgeek #boeing #boeing737 #max9 #Unit\xe2\x80\xa6'
2018-10-31 20:30:38,b'G2UAL754 GEMINI200 UNITED 787-10 1/200 REG#N78791  Now In stock! $148.95 each. Order yours today!\xe2\x80\xa6 https://t.co/oHLwCj8UVt'
2018-10-31 19:03:38,b'Glad to see #UAL #UnitedAirlines practices recycling. https://t.co/hr53eCPaJE'
2018-10-31 17:39:50,"b""RT @kennerly: Historic @united moment. The crew of United's inaugural flight to #Papeete #Tahiti are greeted upon their arrival last night\xe2\x80\xa6"""
2018-10-31 17:18:03,b'Let\xe2\x80\x99s go Amigo!! #truecooks #chefkorisutton #tomatoes #infusedwater #mexicobeach #unitedairlines #unitedclub #lax\xe2\x80\xa6 https://t.co/dvm0gR5Xk5'
2018-10-31 17:16:16,b'Ok next stop viceroyloscabos !! So excited for this amazing opportunity!! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x8c\xb4 #truecooks #chefkorisutton\xe2\x80\xa6 https://t.co/HKW2NNjO9N'
2018-10-31 17:13:07,"b""United Airlines' NEW Polaris cabin on the Boeing 777-300ER - is it worth booking? Here's my experience:\xe2\x80\xa6 https://t.co/XFkcYf9TmO"""
2018-10-31 17:05:58,"b""Historic @united moment. The crew of United's inaugural flight to #Papeete #Tahiti are greeted upon their arrival l\xe2\x80\xa6 https://t.co/SL2FTHOU9e"""
2018-10-31 16:49:53,"b'Dear #Lufthansa, #LAX and #UnitedAirlines, I thank you so MUCH for giving me only 2 hours between my international\xe2\x80\xa6 https://t.co/63NnTFOD5b'"
2018-10-31 16:07:14,b'A United Airlines Boeing 757-324 leaving runway 24R on takeoff from LAX. \xf0\x9f\x93\xb7\xf0\x9f\x9b\xab\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 #LAX #LosAngelesInternationalAirport\xe2\x80\xa6 https://t.co/tmAiySZjlh'
2018-10-31 15:20:41,b'I have mentioned lately how much United Airlines is the worst??? Every time I fly them it\xe2\x80\x99s something... today we g\xe2\x80\xa6 https://t.co/THSmLZGTY4'
2018-10-31 14:03:23,b'I like how you can check in and get your boarding passes before you get to the airport. #UnitedAirlines #Boston #LAX'
2018-10-31 13:53:35,b'It\xe2\x80\x99s gonna be a good flight. #alltomyself #layout #stretch #plane #flight #fly #unitedairlines @ Orlando Internatio\xe2\x80\xa6 https://t.co/qkFK8H5Sjs'
2018-10-31 12:52:02,b'Commuter crash pad. -$300 Euro\n#zurich #zrh #crashpad411 #flightattendant #pilot #lifeinthesky #dreamjob \xc2\xa0#layover\xe2\x80\xa6 https://t.co/bKiY3kfVVb'
2018-10-31 12:28:25,b'The gorgeous woman next to me keeps checking me out. I think she\xe2\x80\x99s into me. #happywifehappylife #bussinesstravel\xe2\x80\xa6 https://t.co/zqHlrzO42J'
2018-10-31 11:54:04,"b'RT @k8talois: Shout out to Roger, the awesome flight attendant on this morning\xe2\x80\x99s @united Flight 1686 from #Chicago to #Albany, for dropping\xe2\x80\xa6'"
2018-10-31 11:12:35,b'#UnitedAirlines Introduces New Aircraft On Mumbai-New York Route\n\nhttps://t.co/j0wJjj3Zt5'
2018-10-31 09:05:02,b'@PeterDutton5 Surely our future prime minister should be flying 1st class #unitedairlines;)'
2018-10-31 09:00:00,b'This Airline Business Class Promises Luxury To Pamper You In The Sky https://t.co/Sug4GrQivP #Travel\xe2\x80\xa6 https://t.co/sOAnA1az17'
2018-10-31 07:06:59,b'RT @treasurotica: #Vintage #UnitedAirlines #Stewardess #FlightAttendant Black #Leather Bag  https://t.co/dFkarL7wya #United #purse #purses\xe2\x80\xa6'
2018-10-31 06:30:15,"b'#UnitedAirlines introduces #Boeing 777-300ER #aircraft, the #airline\xe2\x80\x99s latest aircraft type featuring the all-new U\xe2\x80\xa6 https://t.co/Nt4zjHZ3mH'"
2018-10-31 03:29:16,b'@united Seriously!?! This is ridiculous. Why land early if you don\xe2\x80\x99t have gate agents to let us out of the plane. N\xe2\x80\xa6 https://t.co/afIX1hDsc9'
2018-10-31 02:14:55,b'More of the same nonsense from @United. Furious! #UnitedAirlines'
2018-10-31 01:31:34,"b'Dear United Airlines, it is disingenuous to say that you cannot land a particular flight at O\xe2\x80\x99Hare at the same time\xe2\x80\xa6 https://t.co/bjPvQtcl9g'"
2018-10-31 01:07:13,b'#UnitedAirlines flight 2035 delayed!'
2018-10-31 01:03:42,b'Me &amp; Chad waiting for out connecting flight to Santiago !! #blackstarriders #chadszeliga #samehaircut #southamerica\xe2\x80\xa6 https://t.co/nDHdisQm9B'
2018-10-31 00:32:25,b'Fxxking terrible.. 8pm and United club at c124 in Newark Airport has no food/snacks or beverages. Made me walk all\xe2\x80\xa6 https://t.co/HGB0w02CDh'
2018-10-30 21:36:15,b'#UnitedAirLines new nonstop flight departing #SFO \xf0\x9f\x8c\x89to #PPT\xf0\x9f\x8f\x9d #UA115 #N26906 \n#Boeing787 \xe2\x9c\x88#avgeeks https://t.co/ozjMgCEzsJ'
2018-10-30 21:35:18,b'RT @Bobbie16Morrow: A beautiful chilly morning in Cleveland. #UnitedAirlines https://t.co/zfEcGJlAhV'
2018-10-30 20:57:26,"b'Unruly Passenger Attacks United Flight Attendants, Forcing Diversion https://t.co/JUmOh16jxP #LHR #IAD #UnitedAirlines'"
2018-10-30 19:52:04,b'\xf0\x9f\x9b\xa91st Sergeant Pilot Braven Boyd @ your service\xf0\x9f\x91\xa8\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x9c\x88\xef\xb8\x8f Thank you @united airlines for an awesome experience in the coc\xe2\x80\xa6 https://t.co/rX1yzDBpCc'
2018-10-30 19:49:15,b'RT @endaburke81: One from back in May is @united 737-9 on final for @flyLAXairport . Just passing the In-N-Out burger place (Which is blood\xe2\x80\xa6'
2018-10-30 19:48:26,b'RT @oesantiago: Friends stranded @ Dulles airport and my flight delayed way to start vacations #UnitedAirlines #unitedsucks @nicolasjosue8'
2018-10-30 19:42:19,"b'RT @skootchy114: 2 hour delay turns into worse. Deplaned, no status on potential fix for maintenance issue, not even a voucher for food whi\xe2\x80\xa6'"
2018-10-30 19:39:58,b'Shame on you #unitedairlines \nI expect better! And so it shall be! \n#americanexpress #airlines #airport #united\xe2\x80\xa6 https://t.co/4pa1ptWMC6'
2018-10-30 19:23:27,b'RT @DebKilroy: Horrendous day @united crew show up 1.5hrs after flight was supposed to leave cause they needed more rest That meant many of\xe2\x80\xa6'
2018-10-30 19:21:35,b'RT @Mikeysullivan26: #unitedAIRLINES made me miss my cruise ship because THEY NEEDED TO FIX A CHAIR. Yes a chair. 3 hour delay and we now h\xe2\x80\xa6'
2018-10-30 19:00:18,b'RT @Kari16612293: @united changed our flights by almost 5 hours over two months ago and we were never notified. Now our options are to eith\xe2\x80\xa6'
2018-10-30 18:56:35,"b""RT @greldog: I simply just don't believe this.   Does United really know how to run an airline?  I am truly being to doubt it.   At least y\xe2\x80\xa6"""
2018-10-30 18:50:16,b'RT @rickywarwick: Time to roll... #blackstarriders #santiago #chile #brazil #argentina #judaspriest #aliceinchains #unitedairlines #laxairp\xe2\x80\xa6'
2018-10-30 18:19:39,"b'RT @tachain6: Amazing last news from our potential partner - #UnitedAirlines Great video, guys.   #tachain #adnet #transportal #tmarq #Unit\xe2\x80\xa6'"
2018-10-30 18:10:24,b'It feels like hitting the lottery when the seat next to you on the plane is vacant! #flyingcoach #coachgoals #unitedairlines #happytraveler'
2018-10-30 17:58:46,b'Time to roll... #blackstarriders #santiago #chile #brazil #argentina #judaspriest #aliceinchains #unitedairlines\xe2\x80\xa6 https://t.co/P3hZCX1b77'
2018-10-30 17:35:43,"b'@united probably has the worst customer service, customer service rep training, parallel knowledge of policy from p\xe2\x80\xa6 https://t.co/HIbjVV8ZaD'"
2018-10-30 16:38:56,"b""RT @JUSTHELICOPTERS: PILOTS,  if you're interested in transitioning to the #AIRLINES -and- if you\xe2\x80\x99re attending #HELISUCCESS 2018 on Nov 4 &amp;\xe2\x80\xa6"""
2018-10-30 15:25:52,b'My seat mate for the next 5 hours on my way to LA. She is SO WELL BEHAVED!!! #losangeles #dogs #unitedairlines https://t.co/fGV9bOIg7Q'
2018-10-30 14:21:07,b'United Airlines launches new Boeing 777-300ER on Mumbai-New York/Newark route\nhttps://t.co/yaSs0SNBeu\n@united\xe2\x80\xa6 https://t.co/czZ41CzziY'
2018-10-30 14:16:58,"b""Listeria, when you're near\nhttps://t.co/Cbc9bY9ku8\n#UnitedAirlines #United #airlines"""
2018-10-30 13:53:06,b'RT @emmiddleton7: thanks @United for breaking new my luggage and letting all my things fall out! hope you enjoy mine and my fianc\xc3\xa9\xe2\x80\x99s things\xe2\x80\xa6'
2018-10-30 13:49:32,"b""RT @JUSTHELICOPTERS: PILOTS,  if you're interested in transitioning to the #AIRLINES -and- if you\xe2\x80\x99re attending #HELISUCCESS 2018 on Nov 4 &amp;\xe2\x80\xa6"""
2018-10-30 13:35:06,"b'@united mishandled #listeria #contamination, endangering #travelers, #lawsuits claim.\nhttps://t.co/sxO3L8z53U via\xe2\x80\xa6 https://t.co/fviEdEyJaW'"
